"International_data"
"https://www.eia.gov/beta/international/data/browser/#/?c=ruvvvvvfvtvnvv1vrvvvvfvvvvvvfvvvou20evvvvvvvvvvvvuvs&ct=0&vs=INTL.44-1-AFG-QBTU.A&vo=0&v=H&start=1990&end=2016&showdm=y"
"Sat Feb 02 2019 10:39:42 GMT-0600 (CST)"
"Source: U.S. Energy Information Administration"
,,,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"","Zambia","Quad Btu",0.091731428291416,0.09306744336467,0.091563430911272,0.09450247519273,0.092441048331267,0.088140780168863,0.07962291087915,0.086125820108002,0.084091658792569,0.085236075449975,0.08337974936427,0.086050799029508,0.086212426097093,0.087565044832216,0.089219600433965,0.091275777348303,0.096093923535276,0.094948268085842,0.09308450602146,0.09549184,0.100808748,0.11047092,0.11877190740898,0.13008447893691,0.1360326512583,0.12237580107179,0.10399233603963
"","Zimbabwe","Quad Btu",0.17577928043101,0.17609303551245,0.16771225844158,0.14835486565568,0.15203566271806,0.1331318154924,0.13109990710941,0.12036790243917,0.12168409128621,0.14444574177468,0.14133704805677,0.13348637929098,0.13629038350612,0.1411302601708,0.13489588841931,0.13864002415173,0.13895233346262,0.13621434921848,0.11894343960526,0.094695877597261,0.11849860443776,0.1149411023158,0.09216864304456,0.12577328562993,0.19615522612815,0.15541562615888,0.095939568343574
"","Consumption",""
"","Consumption",""
"","Afghanistan","Quad Btu",0.10877677087393,0.047322107517964,0.031224793505965,0.030951036502705,0.029907909516305,0.026038962529905,0.02461237886716,0.0237169905157,0.0226788105157,0.0226458745664,0.0198317837064,0.01634151891842,0.015231374168415,0.018818237014025,0.017826501907625,0.022733655383219,0.028063573554025,0.035037682669361,0.058145579167029,0.096181397004332,0.1193831144999,0.16065372157428,0.14771364113834,0.12374319456868,0.11376415626053,0.12594682999894,0.13680439081755
"","Albania","Quad Btu",0.14079971522305,0.11031391495529,0.087433607780839,0.075146579860491,0.071266022706694,0.077966688641453,0.086405376550077,0.078114146462083,0.084828665350515,0.078819175664699,0.098698051219607,0.0944008116142,0.10101721336112,0.1136168492839,0.12100772694846,0.120722830285,0.11240875337098,0.096835821829339,0.10515715191479,0.1162622360278,0.12927862471212,0.10868688571453,0.10862093525724,0.1283226258889,0.11637574396443,0.11661818023729,0.12767523445766
"","Algeria","Quad Btu",1.2126145509012,1.3541113835354,1.3032663843467,1.1976919844919,1.2352135156582,1.2891153819443,1.2577009283377,1.2044421627984,1.2500905809283,1.2465018778183,1.2699190818412,1.2758497641113,1.318800538945,1.3293347696847,1.3021705303347,1.4984910989509,1.5722101729854,1.5587922184759,1.6859028148118,1.7833609128306,1.7940512346913,1.9394541099723,2.1129989834844,2.0389537079482,2.294436936655,2.338254249042,2.3043323914871
"","American Samoa","Quad Btu",0.008421076542,0.008421076542,0.0088910373964,0.008432391542,0.008007166542,0.007790970771,0.0078116066982,0.008007166542,0.008007166542,0.008007187,0.00783696072,0.00783696072,0.00796716921,0.00796716921,0.00796716921,0.0089266067,0.0086067803,0.0086067803,0.00863036052,0.0086067803,0.0086067803,0.0049115062678572,0.0049249629978372,0.0049115062678572,0.0049115062678572,0.0049115062678572,0.0049922769666772
"","Angola","Quad Btu",0.079748632341464,0.083420484,0.0847319409,0.0831640926,0.081063735,0.0868010466,0.0837520008,0.0939884607,0.0853587058,0.0936475556,0.11120529102631,0.12002096161106,0.12768830120026,0.14187597042517,0.15706712425735,0.133731907884,0.1693691561531,0.19354588089804,0.22715883449934,0.25853530172572,0.27922727500447,0.29463119449352,0.32873685410721,0.34736274698705,0.3720368967458,0.38354925789756,0.35141351046148
"","Antarctica","Quad Btu",0.002976575,0.002976575,0.00298473,0.002976575,0.002976575,0.003378375,0.00339585,0.003378375,0.003378375,0.003378375,0.003344357,0.003518175,0.003518175,0.003518175,0.003605084,0.003625082,0.003624922,0.003711761,0.00031651764998786,0.00041516629334364,0.00041515029334364,0.00041499029334364,0.00038192811021104,0.00038089679334364,0.00038088129334364,0.00038544529334364,0.00040878900680698
"","Antigua and Barbuda","Quad Btu",0.0059685298955,0.0059476518955,0.0059635709868,0.0059476518955,0.006734438791,0.0067884293955,0.0068066519868,0.0069953843955,0.0069953843955,0.0069954036,0.00757825306,0.00757825306,0.00781449234,0.00842712756,0.00851894991,0.00864923893,0.00891432464,0.00968431774,0.009556693,0.010025546172,0.00967946076,0.009649341006,0.00991647126,0.00991647126,0.01028412022,0.010719966,0.010851860224248
"","Argentina","Quad Btu",1.885396542067,1.9734821734541,2.0474627461791,2.2113980883358,2.2383597746948,2.3079250034549,2.3929827873293,2.4584423115281,2.5693645202472,2.5586907535012,2.7674591030729,2.7146317490908,2.5537913956317,2.7691286947189,2.9758319685814,3.1288760066023,3.325476766799,3.3849402485013,3.5164716487188,3.4336749505956,3.5728914839553,3.6518552927763,3.7176618791131,3.7722583519378,3.7872836609971,3.8171336267895,3.8946170980295
"","Armenia","Quad Btu",--,--,0.19585411401239,0.14802236313643,0.13490320981821,0.13151691148543,0.16742161175339,0.14200005263439,0.15056162863439,0.092553089036434,0.10044478072,0.09810975976,0.095502031158603,0.1043430167879,0.10819272694,0.124311119,0.12412349324548,0.13994448642643,0.13566661249096,0.12077314006,0.13458948838548,0.1408937685,0.14906497602175,0.14679540589326,0.1498932273314,0.1366678580934,0.1421381890644
"","Aruba","Quad Btu",0.007820675201,0.008531306257,0.0097420272036,0.009521171,0.01089317378,0.01182343989,0.007792577736,0.01260234989,0.01260234989,0.012602367,0.0151453259,0.01559588378,0.016243184,0.01795295025,0.01872196637,0.02043587998,0.02035884426,0.02079440529,0.0195341111799,0.0196569520608,0.0185283542758,0.01882500118,0.018159526414,0.017833859028,0.0182941956358,0.018218254404,0.01851957003778
"","Australia","Quad Btu",3.7041894657938,3.6958273285842,3.7731287534755,3.8414414940599,3.9351125118855,4.0633118013098,4.2304490499282,4.3606188062998,4.5519711712214,4.6728265223159,4.6749080008997,4.720275264658,4.8790908312889,4.9876895716031,5.1397372021199,5.2269187995379,5.302946570508,5.4508390068632,5.450682595213,5.5823219674647,5.2539744751113,5.5950618328624,5.6846473672121,5.659495051104,5.6757647221421,5.7111923572001,5.9169056928793
"","Austria","Quad Btu",1.2274926144608,1.2851143197165,1.2454784104776,1.2656685159339,1.2562998097207,1.3169259519284,1.3735315315759,1.3741199000938,1.3938729090305,1.4131940265582,1.3698503297605,1.43418051059,1.4344176709894,1.4538173486869,1.4911407358126,1.5436180212043,1.5260290356883,1.5046273390187,1.5049869392127,1.4320097494417,1.4734461851354,1.4031446367202,1.4476968150608,1.4509358262265,1.4065788456721,1.4056802760594,1.4351176975611
"","Azerbaijan","Quad Btu",--,--,0.99251968303488,0.84391323925582,0.75899351218287,0.72796473762156,0.64332689362156,0.63811848222156,0.54649803908287,0.563384434,0.50725705388105,0.44614064338287,0.53231926816463,0.56766597040717,0.62603451013728,0.64839372013116,0.65696862026189,0.54164773482772,0.57898182175494,0.54394699130572,0.58725771109706,0.55545855454928,0.60317782323786,0.56753376612715,0.58539401357626,0.62640004975658,0.61552692338391
"","Bahamas, The","Quad Btu",0.04098644495,0.036709022,0.0307579096104,0.032956146936,0.036161741,0.043238988,0.04861029,0.047757796,0.0538043945,0.047648953,0.056347316,0.057500426,0.05975367,0.041949202,0.045970045,0.044402968,0.051679302,0.05924744,0.05777521,0.0438692,0.045504724,0.039950306,0.0463510844,0.042954439,0.042354086,0.040644412,0.042388619129006
"","Bahrain","Quad Btu",0.25623016754491,0.2867909405,0.24059811,0.2873321361,0.283188325,0.2835949425,0.2845716721,0.33493822035,0.35159034795,0.36073067805,0.38172574689,0.3951576142,0.42154506077,0.44042355119,0.45622325463,0.51180237748,0.54615550058,0.56063136263,0.58778115917,0.582051831,0.58775557228,0.58152019468,0.62515372987,0.69574458297,0.67906584418,0.69614452858,0.69103312079155
"","Bangladesh","Quad Btu",0.23888101746165,0.25670200842469,0.28569401268207,0.31818826298642,0.34838808841714,0.38285916321473,0.39044075686384,0.4036950643175,0.41711578138885,0.46350814218373,0.50313020935825,0.55350039429371,0.57995045869879,0.63767362443793,0.65958106893487,0.70065736281774,0.74832300935238,0.79037025228766,0.85341386165108,0.90284268310093,0.95418973128417,0.99221627113752,1.0860716731558,1.1124728829588,1.1638301490604,1.2665720163673,1.3754386366009
"","Barbados","Quad Btu",0.01877223777,0.0189815451455,0.0201023684512,0.0195408423465,0.0185323071105,0.019467150691,0.017269022865,0.020790449615,0.021233971455,0.02221522307,0.024533980374255,0.023781158170452,0.023941207471456,0.024393016944237,0.024753679390134,0.025130845265099,0.025242399317833,0.0239816196372,0.0283971015482,0.0262092499018,0.0252978276342,0.0267795695038,0.0256046162432,0.0263659844962,0.02273956433022,0.023505191021158,0.025651023717077
"","Belarus","Quad Btu",--,--,1.5308969772998,1.303184345483,1.0720572446737,1.0088244647296,1.0094779629567,0.99528856104895,0.97592089506462,1.0038069024621,1.0930621073893,1.0142265965401,0.98278036812954,1.0271605580742,0.96057942334343,1.0807537029997,1.1543157008936,1.1191225576549,1.1342208919193,1.0548682648016,1.1219318671672,1.1612560932672,1.1717598693738,1.1198220284862,1.1213003137667,0.95995819126868,0.95411827124493
"","Belgium","Quad Btu",2.2194755734284,2.3014729924906,2.3042922715168,2.2700946478025,2.4206522896893,2.452178038038,2.5919561205588,2.6088995100418,2.6747911671437,2.6455464365551,2.6409431175543,2.6219832773913,2.6240097361706,2.7147334695775,2.7428911291148,2.7251882507771,2.7181037366051,2.7457005939118,2.8132364305243,2.5722903762019,2.7656836362915,2.5855130840488,2.5156031529282,2.5891335085039,2.4211560881537,2.4690013715553,2.6164873588981
"","Belize","Quad Btu",0.0053646848294,0.0056632521284,0.00487442069676,0.0048517170484,0.0044267720484,0.0051069560484,0.00473022057196,0.0079790517023,0.0077595306399,0.00724834288,0.0085806537478,0.0097442741427,0.00908832239996,0.00902715507132,0.00818276698938,0.0093223814370525,0.0099859414354725,0.0097907679961,0.0094820997552605,0.0095601106122085,0.0104221847083,0.0093389567945951,0.0093598772469262,0.0110673775233,0.010605346967925,0.011761652193729,0.011156057083284
"","Benin","Quad Btu",0.008803345,0.0097004636,0.0108463688,0.012096536,0.013242452,0.014265035,0.0157742744,0.016285861622,0.0179290469,0.0085420962,0.0235645417,0.02686536022,0.03057911494,0.03513423918,0.03780422134,0.03516654118,0.04789353334,0.05609429812,0.05746314686,0.06462553076,0.0740352293,0.06889426254,0.0656498713,0.06629687836,0.071335424759055,0.078194825286445,0.082291150204375
"","Bermuda","Quad Btu",0.00962113492,0.008314113,0.006745689408,0.00780994654,0.00727230154,0.00763872942,0.007552188204,0.00753197721,0.00753197721,0.007531992,0.0084634486,0.00869884632,0.00878663023,0.00876665843,0.00915499812,0.00955881446,0.01079587143,0.01253908652,0.011995108022,0.00987674381448,0.011226157628274,0.0073640577837304,0.007767380492592,0.00780219849554,0.010209117496971,0.0089938523880816,0.010788002490459
"","Bhutan","Quad Btu",0.013026659355082,0.013235793355082,0.013454152993448,0.013212580433803,0.015104046716642,0.015663997637921,0.017348133951668,0.016958917441369,0.016628485163678,0.016538080769416,0.017161195409416,0.019694283808518,0.020984651407351,0.022958430741175,0.020897929370235,0.024123095700029,0.036932245411567,0.050205177039184,0.053601428138766,0.053821082568636,0.05931355551203,0.056966819444978,0.056258533200702,0.061476326091059,0.058167172659069,0.061386032274311,0.061618370420563
"","Bolivia","Quad Btu",0.092263368,0.090834149,0.097719292476798,0.096898107652226,0.10773788678438,0.12397450179069,0.12109534010197,0.13656921676024,0.12648212754024,0.1416834992206,0.14891080975987,0.1271711047768,0.1388759430977,0.1867568601348,0.19321211659973,0.18922615142332,0.20865143027449,0.22420022015572,0.22986229238702,0.22734854491011,0.23089640227137,0.22886300647414,0.28209848497699,0.28751275618785,0.28917089420622,0.28092381940259,0.3058335788892
"","Bosnia and Herzegovina","Quad Btu",--,--,0.15113078232963,0.10999907009901,0.11460313241432,0.18989707017106,0.11858444772872,0.17502758979379,0.20733730818197,0.21034196915271,0.23125408808952,0.23047873506268,0.23337237653499,0.20304013797068,0.2041758310866,0.18645274281715,0.18957227537261,0.18173298927914,0.2047319807657,0.24483965311025,0.26255330926561,0.26298183457462,0.24726810891659,0.25432036478638,0.25196971804467,0.25193955448771,0.25629247578731
"","Botswana","Quad Btu",0.030295324958496,0.031659575187187,0.038523441192643,0.03776761515023,0.037934514836216,0.037734277757258,0.036538041755604,0.036595526363267,0.03915523503974,0.037264863663714,0.048646627574438,0.051989402528841,0.054084836299341,0.05502626770641,0.055964609882855,0.059328813042773,0.061938278819995,0.063129448461466,0.065599528171354,0.062750600871743,0.05714633203724,0.057683045501142,0.056078810569641,0.065428042254992,0.066314456974046,0.076305565063004,0.077274610768139
"","Brazil","Quad Btu",6.1681475890233,6.0976372226339,6.2125720742998,6.4413858032128,6.7603966545151,7.1828814991762,7.6298396858732,8.0296760080198,8.288543058567,8.4720621167774,8.633310897941,8.3895682440213,8.5471784335922,8.6706292252287,9.0769502197115,9.3624444024836,9.6161900973977,10.205225557972,10.703611699809,10.596810951457,11.645610088826,12.058599754836,12.363311083797,12.781180179209,13.102962679548,12.818287485294,12.617112944142
"","Brunei","Quad Btu",0.0702530137267,0.056087040334,0.0556035547388,0.052174531023,0.0500607505805,0.0619154330805,0.0576630228,0.061666312149,0.0557740181805,0.0666120128,0.06718630664372,0.07656791209066,0.089153421858324,0.092308490392652,0.10267045140734,0.11556503472729,0.17766655888253,0.18651204790807,0.1921151807103,0.12716135760294,0.14475018046641,0.14937643258167,0.14452035818749,0.13483654295744,0.15116617150556,0.16514821878571,0.17728323610632
"","Bulgaria","Quad Btu",1.1232798950155,0.87750971608036,0.8901890180436,0.85433754080295,0.87698576765572,0.96420624228451,0.96738493484568,0.88077908375185,0.81704334277749,0.74396490593586,0.7390245361755,0.74387777134578,0.75672952917641,0.75912320492788,0.75048451190712,0.79131873630932,0.81285059205644,0.77748586330253,0.77099706098106,0.69699187056185,0.71775597782984,0.77516790968633,0.7502517675083,0.70674445262877,0.75308877156793,0.78931724220144,0.75527008937575
"","Burkina Faso","Quad Btu",0.006863447517,0.007961841262,0.0080735107404,0.008580138522,0.010402684522,0.010629260522,0.0107309775404,0.017411113522,0.015273314522,0.015735749,0.014075549086,0.01652472398,0.016811299226,0.01823726947,0.016394216492,0.01839555233,0.018049519293,0.02451824032168,0.02684941982702,0.02556039371946,0.02752723694662,0.03226299900244,0.03749063715002,0.04530989238532,0.042399185094,0.050459864964,0.050562382748714
"","Burma (Myanmar)","Quad Btu",0.085411514812132,0.085074615251715,0.089036724127818,0.094644111182112,0.11097117692783,0.11789137090056,0.11815745006016,0.12684550616765,0.1396860664752,0.15202722325892,0.17036266430006,0.15950529618326,0.1793134529277,0.20733893232304,0.21185026744382,0.27309882920587,0.25927295178853,0.27763870287861,0.25511918870058,0.23547512456989,0.23824171108142,0.26295816417385,0.31046768063187,0.35194045692561,0.41310101742136,0.46331957623086,0.50904521369538
"","Burundi","Quad Btu",0.005689053023,0.006015528023,0.0051565102784,0.006443459023,0.006958632023,0.006516119023,0.0070273442784,0.007014598023,0.006305264023,0.0062062026,0.00517305284,0.0043037246,0.00468186715494,0.00417120171228,0.004370098673396,0.00416889116652,0.0043610278864,0.006936251916,0.004426842063,0.004382091624,0.0054101584104,0.0055425111502,0.0047549350372,0.0060123547338,0.005482133926,0.0051796573858,0.0060769955179606
"","Cambodia","Quad Btu",0.00728867,0.007120344,0.00718221,0.007163761,0.007184876,0.021611971,0.0237652092,0.027258822,0.031590172,0.0325448235,0.03067478515845,0.032456407630488,0.032319671367704,0.034733177341245,0.036018467043059,0.041556950926508,0.044203026429958,0.05248316259005,0.052949396258297,0.064716438642056,0.075184561802184,0.077201035742441,0.086666204771027,0.093279956225919,0.10999067183827,0.13440192149812,0.16147006864668
"","Cameroon","Quad Btu",0.077290246,0.078275804,0.0784008676,0.069309154,0.074345885,0.076274488,0.0753822852,0.080120656,0.079936224,0.078457085,0.081498359539192,0.081208067926076,0.07932158824502,0.085349496405772,0.089087770109324,0.085413773849124,0.1047725890153,0.10428624231997,0.10575190921185,0.11344560953412,0.12826690967668,0.13475518057024,0.13096719230906,0.11726263624826,0.14958673608116,0.1575058174139,0.16102193047531
"","Canada","Quad Btu",10.706651417093,10.829447635566,11.141806838055,11.426813017354,11.779762513303,11.95567892671,12.292542788305,12.305761744667,11.976134101801,12.629607678426,12.669391982195,12.713653197326,12.897126870863,13.24561668503,13.472857436203,13.631638946744,13.741316498765,13.787721860267,13.495826567819,13.253730097977,13.772697403197,14.135998925457,14.302590561254,14.725105386496,14.802523856649,14.729060787133,14.676193328261
"","Cape Verde","Quad Btu",0.001346512803,0.001346512803,0.0017784137504,0.001792355803,0.0016214364705,0.001577145728,0.0017764533216,0.0017721814705,0.0017721814705,0.0017722034,0.00458031656,0.0053171017176,0.005578751818,0.0055549948,0.00619957209,0.009500582527,0.0102480583172,0.0115745265464,0.0118891377642,0.0107999810462,0.0115969860769,0.0136042411278,0.012152907096243,0.012614323904,0.01343268942544,0.01234135320042,0.012294540790406
"","Cayman Islands","Quad Btu",0.004286798086,0.004202299564,0.0043196370608,0.003942101543,0.004547746043,0.004872267616,0.0048856162944,0.004873146463,0.004873146463,0.004873167,0.00721330358,0.00739284596,0.00791971432,0.00755624965,0.00728439068,0.00770498138,0.00791482952,0.00891268354,0.00930505086,0.0089859628,0.00853237513,0.00898275009,0.0085981735008219,0.00838458508,0.008660893849,0.0088131223569,0.0091015881655983
"","Central African Republic","Quad Btu",0.0046715504398,0.0040889234398,0.00473713447352,0.0045139264398,0.0049490074398,0.0049580855378,0.00541933807352,0.0054069474398,0.0053852254398,0.00538760336,0.00510180196,0.00545849252,0.00544537252,0.00492844806,0.00528660256,0.00557979062,0.00609019258,0.00624195088,0.00641545528,0.00639291128,0.006727550168,0.007306946356,0.0067648561641863,0.006737644176,0.006875175834,0.006912687492,0.0070874987113233
"","Chad","Quad Btu",0.004842245271,0.004734707,0.0047476788,0.002556368,0.002981593,0.002981593,0.0029952412,0.0026977515,0.0026977515,0.0026977515,0.00352141318,0.00375980516,0.00367289616,0.00359611008,0.00394947046,0.00373983302,0.00379632387,0.00383108747,0.00385565157,0.00414584814,0.00483360192,0.00464710981,0.0046598416176986,0.00469925521,0.00469925521,0.004758810415,0.0047910663214476
"","Chile","Quad Btu",0.57164735341723,0.57126280217363,0.63372819694212,0.67317407546229,0.72235830640237,0.79045397924011,0.84639655002325,0.93642499362204,0.92724275034369,0.97041027307259,0.9841870853633,1.0200607618617,1.0697332958324,1.1058377122908,1.1839858139165,1.2455921076468,1.268123756766,1.2597037539991,1.2801140211842,1.2522168521849,1.2583211145405,1.3352233357457,1.3195870434967,1.3722232008522,1.3463967936496,1.3947918279931,1.4772015117022
"","China","Quad Btu",31.031044139721,28.558480047202,29.918066174366,32.249667673038,34.679821004393,37.40566049619,39.20066051368,37.232930067605,38.2916111162,40.176778506064,43.218354197436,45.819079389106,49.212615948511,57.36794257746,66.805058421166,74.911208552861,82.733046257771,89.055522043873,93.108734193837,100.57933148679,109.96926934088,120.8367193499,129.26769013431,134.99578165648,136.69990922547,137.19433362344,136.24427602174
"","Colombia","Quad Btu",0.94101553153631,0.96611419199867,0.96165790939016,1.0602927699529,1.108640300011,1.1245914716724,1.1944526197818,1.2111139680601,1.2190727534887,1.1685639722055,1.1990928330823,1.1949243332969,1.2047199143017,1.202629890244,1.2489728544838,1.2414622348147,1.3078035018335,1.2982975595067,1.3229819446863,1.3290243281752,1.3552994542394,1.5218858551515,1.5602262688128,1.6226015527724,1.7002430740393,1.7005684750641,1.7212076554831
"","Comoros","Quad Btu",0.001798465252,0.001735246413,0.0017385517016,0.001734992413,0.001735006413,0.001733798074,0.0017385477016,0.001734800413,0.001118237413,0.00111833,0.00197111958,0.00154054054,0.00154054054,0.00197527754,0.00235856624,0.00218466324,0.00287878604,0.00157891553,0.00161068727,0.00200021014,0.002760270424,0.0022716421068,0.0024626201789085,0.0026604550248,0.0027678812622,0.002565862044,0.0026874307639865
"","Congo (Brazzaville)","Quad Btu",0.01942543303,0.0180319158475,0.0169801528,0.015335712,0.01412502,0.014457264,0.0152252376,0.015566425,0.014557959,0.011563479,0.013385695575344,0.015951654721232,0.014469516741628,0.017442962025056,0.018519064859016,0.024962471286868,0.029258790524488,0.035939733139088,0.040529439324184,0.04942949620026,0.067956367495292,0.080559438502628,0.083049667990377,0.10510231349568,0.10021767627374,0.10025514494088,0.095437696333663
"","Congo (Kinshasa)","Quad Btu",0.10721128365761,0.10002444096313,0.11015605420087,0.10550104643862,0.092441208058912,0.10120062720201,0.10340443624366,0.092622463299506,0.087027750875611,0.095109732086917,0.073211652663895,0.071270255043516,0.07437685893835,0.07731734694825,0.087661343612421,0.095424663926801,0.099939603355755,0.10339190228104,0.097375788220669,0.095480515734474,0.10608634871373,0.11428195111175,0.11221387280568,0.13567519872745,0.16188252092263,0.1254845798955,0.12577494283439
"","Cook Islands","Quad Btu",0.001253045,0.0008617577,0.0012575122,0.0012540759,0.0012540766,0.0012540762,0.001257512,0.0012540663,0.0012540647,0.0012540676,0.00167518862,0.00159734442,0.000864367264,0.000797737378,0.001351245052,0.0011670158,0.001308673352,0.001947842718,0.001999059852,0.001839988958,0.001184750924,0.001449812512,0.0015979718697973,0.001588866486,0.00174162884,0.001547480228,0.001525886599211
"","Costa Rica","Quad Btu",0.074260569,0.079719053,0.0939692863712,0.101551022,0.10339986105785,0.10509791877318,0.10589214679719,0.11927208756562,0.12208968864919,0.14047794831402,0.14485695793083,0.14773613008414,0.15432725836208,0.15732712516076,0.16201661283275,0.16882673256086,0.17586293026362,0.18516061957105,0.18834981717102,0.18299137626118,0.18614064694938,0.18638805096095,0.18897930921307,0.18992694415942,0.19404100852276,0.20120023956913,0.20874201961559
"","Cote dIvoire (IvoryCoast)","Quad Btu",0.07733877,0.065053991,0.0634772272,0.071808453,0.073557723,0.080657589,0.094385978,0.095266559,0.096080777,0.1240595084,0.12525776763538,0.12404832482298,0.12148182959257,0.10893883462378,0.11750663762644,0.13041285430828,0.11179490318725,0.11963418132709,0.130801682418,0.12768513348325,0.12990779906804,0.12123727165914,0.14761781091581,0.16377228492511,0.17258003080762,0.17845710164355,0.19291140292531
"","Croatia","Quad Btu",--,--,0.30766024957638,0.31091884137779,0.33225610145296,0.34894333319862,0.34518061413671,0.35190039657228,0.37078379829352,0.37657377745361,0.36993521817382,0.38314847716158,0.37447534975318,0.40910987244437,0.40610937698732,0.40656555402071,0.40767635148574,0.40403038770676,0.40785138918819,0.39679632399894,0.40198509347198,0.36168817544931,0.36038354423338,0.36274496956801,0.34953326417232,0.33854793438612,0.3553843667409
"","Cuba","Quad Btu",0.4985337258299,0.46346305189927,0.41206929977285,0.40368618706033,0.40931372855481,0.41557782256721,0.42707472213366,0.47006867787973,0.44760240667068,0.38801066649728,0.37494585117554,0.34555962720985,0.34992368710365,0.35454283490758,0.35912217255756,0.35373117899099,0.34371381349008,0.34837983858405,0.39818685126357,0.4012078179554,0.45639591285027,0.4221960070517,0.44586309128908,0.42702798431808,0.43447117564002,0.44399110561462,0.4301408794102
"","Cyprus","Quad Btu",0.069122915171821,0.070693948171821,0.080653548870797,0.080488783807489,0.092593511058136,0.090789088373384,0.089976136972091,0.092017257559429,0.098873383870797,0.10486077431008,0.1099724425042,0.1106665270234,0.10965151250119,0.11787592162584,0.10622076063472,0.11747219174893,0.12248869122361,0.12545991234692,0.12984194905044,0.12526728820144,0.12028248743814,0.1205064560354,0.11323098122602,0.10190289416734,0.10289028967921,0.10652761751882,0.10866429558269
"","Czech Republic","Quad Btu",--,--,--,1.7649948390694,1.6942278492298,1.7385384358098,1.7975807812226,1.7728013434709,1.6976927046239,1.595629730165,1.6837860021903,1.7159526476725,1.7080253004668,1.8052054501674,1.838714949569,1.8217198374778,1.8355342566539,1.8193187759246,1.8026366385642,1.7277871152141,1.78115457409,1.7600077797428,1.7473120885906,1.6864051813408,1.6616741854306,1.6516866955068,1.6364458028344
"","Denmark","Quad Btu",0.74932285395762,0.81660669748176,0.78557524895662,0.82326720142656,0.87304548926891,0.88181735017882,1.0056823663741,0.92589369676575,0.90488205621538,0.88792469755529,0.84283940977892,0.85515224631118,0.82375410406904,0.86171259661606,0.83346954393618,0.81581930295562,0.87016732231866,0.84652509445133,0.81315362059215,0.76314592019908,0.80289668336888,0.76375057490017,0.72587049403753,0.73972534590261,0.71394734366303,0.70298109395894,0.71381816951629
"","Djibouti","Quad Btu",0.023964623,0.023964623,0.0237767508,0.023923487,0.02457253,0.024686109,0.0248194956,0.02457253,0.02457253,0.02457253,0.0121140707,0.01202445452,0.01209470204,0.01299396404,0.01230983246,0.01198823446,0.01074112403,0.011360751368,0.012502537611,0.010856559589,0.012727442096,0.009678634328,0.012642453888986,0.012716321234,0.012938060307,0.013193652624,0.013510309393157
"","Dominica","Quad Btu",0.0016257459314,0.0016262899314,0.00162807434116,0.0016242579314,0.0021058210694,0.0016380637439,0.00164528652676,0.0016476002074,0.0017186592074,0.00177062244,0.00228553314,0.00165449267,0.001516902195,0.00177188506,0.002475876,0.002343444704,0.002332562908,0.00256966901,0.002806125224,0.002850243148,0.0030833859356,0.003037225872,0.0029218393456855,0.0028202256212,0.0030442020594,0.0025862719214,0.0028106912617117
"","Dominican Republic","Quad Btu",0.13912972911733,0.134131930434,0.14402159187566,0.1350267926195,0.14665455868641,0.1581743829309,0.17195470140035,0.18178769047557,0.18701091700577,0.21322291897977,0.294408678225,0.28550311013141,0.30192431469554,0.27692500375301,0.25813944226316,0.28348649215902,0.28330620789007,0.28975011991531,0.28949471206,0.28497628369566,0.29995290839379,0.30845998124001,0.32872390718843,0.31514471456218,0.30305227740908,0.33270080488135,0.35726392866916
"","Ecuador","Quad Btu",0.253261074,0.26642699,0.295640396,0.287074768,0.312066944,0.306103728,0.332164392,0.342094587,0.350482527,0.33616526,0.36920927906179,0.39249319011521,0.39976629785136,0.41366109973975,0.45037206930327,0.47803029127327,0.5052037573953,0.53442723984181,0.55845687202888,0.57534147453876,0.59122270342885,0.6173179581415,0.64706112143693,0.68120955206135,0.71111751820216,0.70401521972647,0.70531973099658
"","Egypt","Quad Btu",1.42139927983,1.4232682224502,1.4268018767167,1.5135848395828,1.5926874064055,1.6301931478792,1.7695296118424,1.8275722893632,1.8945864055066,1.9365730359507,1.994257285613,2.2249719260983,2.2240659512758,2.4208696508781,2.6177433242486,2.7336807231388,2.9000515492582,3.0777324462772,3.1935243625143,3.3391802929912,3.468119861452,3.5930689685624,3.7544197567129,3.7257582760778,3.7149601277526,3.7383195978975,3.8769251244514
"","El Salvador","Quad Btu",0.053845477,0.052659716,0.0603934076,0.062058583254972,0.068267116309386,0.084941870486146,0.086352680492724,0.086137436028059,0.098397429884882,0.10410040337891,0.099847535805946,0.1040118632722,0.10629810208528,0.11404942028614,0.11325702566628,0.11789182209952,0.12413725465752,0.12953555854321,0.12737182829329,0.12272301474733,0.1265685863434,0.12919458926191,0.12767175481069,0.12438674491784,0.12688595290765,0.13393794322441,0.13939169688952
"","Equatorial Guinea","Quad Btu",0.00171494739,0.00171494739,0.001719539736,0.00171494739,0.00171494739,0.00171484154,0.001719539736,0.00192755989,0.00336470298,0.0033648242,0.0055125201787104,0.0059544806309214,0.053512166780767,0.055762413030302,0.012331496436298,0.057409974010444,0.057847690276346,0.065909816498964,0.066027189088219,0.0686665422,0.0701971945,0.0711536189,0.069492719888219,0.0661830873,0.0625235924,0.0557502704,0.055436351273082
