"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Lithuania","Natural gas (including LNG) - final consumption","2016","Terajoules","64756",""
"Lithuania","Natural gas (including LNG) - final consumption","2015","Terajoules","67954",""
"Lithuania","Natural gas (including LNG) - final consumption","2014","Terajoules","65130",""
"Lithuania","Natural gas (including LNG) - final consumption","2013","Terajoules","61167",""
"Lithuania","Natural gas (including LNG) - final consumption","2012","Terajoules","75240",""
"Lithuania","Natural gas (including LNG) - final consumption","2011","Terajoules","72896",""
"Lithuania","Natural gas (including LNG) - final consumption","2010","Terajoules","51165",""
"Lithuania","Natural gas (including LNG) - final consumption","2009","Terajoules","51046",""
"Lithuania","Natural gas (including LNG) - final consumption","2008","Terajoules","69625",""
"Lithuania","Natural gas (including LNG) - final consumption","2007","Terajoules","78740",""
"Lithuania","Natural gas (including LNG) - final consumption","2006","Terajoules","54312",""
"Lithuania","Natural gas (including LNG) - final consumption","2005","Terajoules","51112",""
"Lithuania","Natural gas (including LNG) - final consumption","2004","Terajoules","47871",""
"Lithuania","Natural gas (including LNG) - final consumption","2003","Terajoules","48984",""
"Lithuania","Natural gas (including LNG) - final consumption","2002","Terajoules","48036",""
"Lithuania","Natural gas (including LNG) - final consumption","2001","Terajoules","46690",""
"Lithuania","Natural gas (including LNG) - final consumption","2000","Terajoules","42972",""
"Lithuania","Natural gas (including LNG) - final consumption","1999","Terajoules","41118",""
"Lithuania","Natural gas (including LNG) - final consumption","1998","Terajoules","36983",""
"Lithuania","Natural gas (including LNG) - final consumption","1997","Terajoules","37539",""
"Lithuania","Natural gas (including LNG) - final consumption","1996","Terajoules","42769",""
"Lithuania","Natural gas (including LNG) - final consumption","1995","Terajoules","39390",""
"Lithuania","Natural gas (including LNG) - final consumption","1994","Terajoules","32783",""
"Lithuania","Natural gas (including LNG) - final consumption","1993","Terajoules","29840",""
"Lithuania","Natural gas (including LNG) - final consumption","1992","Terajoules","43624",""
"Luxembourg","Natural gas (including LNG) - final consumption","2016","Terajoules","29445",""
"Luxembourg","Natural gas (including LNG) - final consumption","2015","Terajoules","28012",""
"Luxembourg","Natural gas (including LNG) - final consumption","2014","Terajoules","26726",""
"Luxembourg","Natural gas (including LNG) - final consumption","2013","Terajoules","27966",""
"Luxembourg","Natural gas (including LNG) - final consumption","2012","Terajoules","28431",""
"Luxembourg","Natural gas (including LNG) - final consumption","2011","Terajoules","27947",""
"Luxembourg","Natural gas (including LNG) - final consumption","2010","Terajoules","31412",""
"Luxembourg","Natural gas (including LNG) - final consumption","2009","Terajoules","28659",""
"Luxembourg","Natural gas (including LNG) - final consumption","2008","Terajoules","30616",""
"Luxembourg","Natural gas (including LNG) - final consumption","2007","Terajoules","29823",""
"Luxembourg","Natural gas (including LNG) - final consumption","2006","Terajoules","30622",""
"Luxembourg","Natural gas (including LNG) - final consumption","2005","Terajoules","29338",""
"Luxembourg","Natural gas (including LNG) - final consumption","2004","Terajoules","29942",""
"Luxembourg","Natural gas (including LNG) - final consumption","2003","Terajoules","28674",""
"Luxembourg","Natural gas (including LNG) - final consumption","2002","Terajoules","28258",""
"Luxembourg","Natural gas (including LNG) - final consumption","2001","Terajoules","27998",""
"Luxembourg","Natural gas (including LNG) - final consumption","2000","Terajoules","28125",""
"Luxembourg","Natural gas (including LNG) - final consumption","1999","Terajoules","28418",""
"Luxembourg","Natural gas (including LNG) - final consumption","1998","Terajoules","27438",""
"Luxembourg","Natural gas (including LNG) - final consumption","1997","Terajoules","27138",""
"Luxembourg","Natural gas (including LNG) - final consumption","1996","Terajoules","26235",""
"Luxembourg","Natural gas (including LNG) - final consumption","1995","Terajoules","23929",""
"Luxembourg","Natural gas (including LNG) - final consumption","1994","Terajoules","21985",""
"Luxembourg","Natural gas (including LNG) - final consumption","1993","Terajoules","22070",""
"Luxembourg","Natural gas (including LNG) - final consumption","1992","Terajoules","21223",""
"Luxembourg","Natural gas (including LNG) - final consumption","1991","Terajoules","20377",""
"Luxembourg","Natural gas (including LNG) - final consumption","1990","Terajoules","19533",""
"Malaysia","Natural gas (including LNG) - final consumption","2016","Terajoules","515173",""
"Malaysia","Natural gas (including LNG) - final consumption","2015","Terajoules","400541",""
"Malaysia","Natural gas (including LNG) - final consumption","2014","Terajoules","403323",""
"Malaysia","Natural gas (including LNG) - final consumption","2013","Terajoules","421852",""
"Malaysia","Natural gas (including LNG) - final consumption","2012","Terajoules","427378",""
"Malaysia","Natural gas (including LNG) - final consumption","2011","Terajoules","356497",""
"Malaysia","Natural gas (including LNG) - final consumption","2010","Terajoules","261836","1"
"Malaysia","Natural gas (including LNG) - final consumption","2009","Terajoules","284693","1"
"Malaysia","Natural gas (including LNG) - final consumption","2008","Terajoules","327316","1"
"Malaysia","Natural gas (including LNG) - final consumption","2007","Terajoules","322723","1"
"Malaysia","Natural gas (including LNG) - final consumption","2006","Terajoules","450125",""
"Malaysia","Natural gas (including LNG) - final consumption","2005","Terajoules","292058.0007",""
"Malaysia","Natural gas (including LNG) - final consumption","2004","Terajoules","271683",""
"Malaysia","Natural gas (including LNG) - final consumption","2003","Terajoules","246270",""
"Malaysia","Natural gas (including LNG) - final consumption","2002","Terajoules","236061.0003",""
"Malaysia","Natural gas (including LNG) - final consumption","2001","Terajoules","193300.0004",""
"Malaysia","Natural gas (including LNG) - final consumption","2000","Terajoules","161586",""
"Malaysia","Natural gas (including LNG) - final consumption","1999","Terajoules","126482",""
"Malaysia","Natural gas (including LNG) - final consumption","1998","Terajoules","114045",""
"Malaysia","Natural gas (including LNG) - final consumption","1997","Terajoules","103201",""
"Malaysia","Natural gas (including LNG) - final consumption","1996","Terajoules","89302","1"
"Malaysia","Natural gas (including LNG) - final consumption","1995","Terajoules","83785","1"
"Malaysia","Natural gas (including LNG) - final consumption","1994","Terajoules","77948",""
"Malaysia","Natural gas (including LNG) - final consumption","1993","Terajoules","71798",""
"Malaysia","Natural gas (including LNG) - final consumption","1992","Terajoules","57237",""
"Malaysia","Natural gas (including LNG) - final consumption","1991","Terajoules","50559",""
"Malaysia","Natural gas (including LNG) - final consumption","1990","Terajoules","48964",""
"Mexico","Natural gas (including LNG) - final consumption","2016","Terajoules","663284",""
"Mexico","Natural gas (including LNG) - final consumption","2015","Terajoules","648311",""
"Mexico","Natural gas (including LNG) - final consumption","2014","Terajoules","660331",""
"Mexico","Natural gas (including LNG) - final consumption","2013","Terajoules","694859",""
"Mexico","Natural gas (including LNG) - final consumption","2012","Terajoules","666199",""
"Mexico","Natural gas (including LNG) - final consumption","2011","Terajoules","638946",""
"Mexico","Natural gas (including LNG) - final consumption","2010","Terajoules","602071",""
"Mexico","Natural gas (including LNG) - final consumption","2009","Terajoules","536605",""
"Mexico","Natural gas (including LNG) - final consumption","2008","Terajoules","616617",""
"Mexico","Natural gas (including LNG) - final consumption","2007","Terajoules","565123",""
"Mexico","Natural gas (including LNG) - final consumption","2006","Terajoules","571817",""
"Mexico","Natural gas (including LNG) - final consumption","2005","Terajoules","537857",""
"Mexico","Natural gas (including LNG) - final consumption","2004","Terajoules","529098",""
"Mexico","Natural gas (including LNG) - final consumption","2003","Terajoules","514342",""
"Mexico","Natural gas (including LNG) - final consumption","2002","Terajoules","537064",""
"Mexico","Natural gas (including LNG) - final consumption","2001","Terajoules","491775",""
"Mexico","Natural gas (including LNG) - final consumption","2000","Terajoules","584760",""
"Mexico","Natural gas (including LNG) - final consumption","1999","Terajoules","593872",""
"Mexico","Natural gas (including LNG) - final consumption","1998","Terajoules","603776",""
"Mexico","Natural gas (including LNG) - final consumption","1997","Terajoules","605498",""
"Mexico","Natural gas (including LNG) - final consumption","1996","Terajoules","635986",""
"Mexico","Natural gas (including LNG) - final consumption","1995","Terajoules","593352",""
"Mexico","Natural gas (including LNG) - final consumption","1994","Terajoules","574553",""
"Mexico","Natural gas (including LNG) - final consumption","1993","Terajoules","563031",""
"Mexico","Natural gas (including LNG) - final consumption","1992","Terajoules","664833",""
"Mexico","Natural gas (including LNG) - final consumption","1991","Terajoules","686415",""
"Mexico","Natural gas (including LNG) - final consumption","1990","Terajoules","647172",""
"Morocco","Natural gas (including LNG) - final consumption","2016","Terajoules","2836",""
"Morocco","Natural gas (including LNG) - final consumption","2015","Terajoules","3081",""
"Morocco","Natural gas (including LNG) - final consumption","2014","Terajoules","3198",""
"Morocco","Natural gas (including LNG) - final consumption","2013","Terajoules","3235",""
"Morocco","Natural gas (including LNG) - final consumption","2012","Terajoules","2637",""
"Morocco","Natural gas (including LNG) - final consumption","2011","Terajoules","1976",""
"Morocco","Natural gas (including LNG) - final consumption","2010","Terajoules","2088",""
"Morocco","Natural gas (including LNG) - final consumption","2009","Terajoules","1724",""
"Morocco","Natural gas (including LNG) - final consumption","2008","Terajoules","2077",""
"Morocco","Natural gas (including LNG) - final consumption","2007","Terajoules","2494",""
"Morocco","Natural gas (including LNG) - final consumption","2006","Terajoules","2600",""
"Morocco","Natural gas (including LNG) - final consumption","2005","Terajoules","1782",""
"Morocco","Natural gas (including LNG) - final consumption","2004","Terajoules","1977",""
"Morocco","Natural gas (including LNG) - final consumption","2003","Terajoules","1633",""
"Morocco","Natural gas (including LNG) - final consumption","2002","Terajoules","1693",""
"Morocco","Natural gas (including LNG) - final consumption","2001","Terajoules","1749",""
"Morocco","Natural gas (including LNG) - final consumption","2000","Terajoules","1768",""
"Morocco","Natural gas (including LNG) - final consumption","1999","Terajoules","1535",""
"Morocco","Natural gas (including LNG) - final consumption","1998","Terajoules","1317",""
"Morocco","Natural gas (including LNG) - final consumption","1997","Terajoules","1327",""
"Morocco","Natural gas (including LNG) - final consumption","1996","Terajoules","702",""
"Morocco","Natural gas (including LNG) - final consumption","1995","Terajoules","546",""
"Morocco","Natural gas (including LNG) - final consumption","1994","Terajoules","897",""
"Morocco","Natural gas (including LNG) - final consumption","1993","Terajoules","936",""
"Morocco","Natural gas (including LNG) - final consumption","1992","Terajoules","936",""
"Morocco","Natural gas (including LNG) - final consumption","1991","Terajoules","1518","1"
"Morocco","Natural gas (including LNG) - final consumption","1990","Terajoules","2224","1"
"Mozambique","Natural gas (including LNG) - final consumption","2016","Terajoules","11186.5",""
"Mozambique","Natural gas (including LNG) - final consumption","2015","Terajoules","11483.8",""
"Mozambique","Natural gas (including LNG) - final consumption","2014","Terajoules","8300",""
"Mozambique","Natural gas (including LNG) - final consumption","2013","Terajoules","3411.841",""
"Mozambique","Natural gas (including LNG) - final consumption","2012","Terajoules","3337",""
"Mozambique","Natural gas (including LNG) - final consumption","2011","Terajoules","3401",""
"Mozambique","Natural gas (including LNG) - final consumption","2010","Terajoules","2941",""
"Mozambique","Natural gas (including LNG) - final consumption","2009","Terajoules","2859",""
"Mozambique","Natural gas (including LNG) - final consumption","2008","Terajoules","2282",""
"Mozambique","Natural gas (including LNG) - final consumption","2007","Terajoules","1315",""
"Mozambique","Natural gas (including LNG) - final consumption","2006","Terajoules","1187",""
"Mozambique","Natural gas (including LNG) - final consumption","2005","Terajoules","728",""
"Mozambique","Natural gas (including LNG) - final consumption","2004","Terajoules","11",""
"Mozambique","Natural gas (including LNG) - final consumption","2003","Terajoules","6",""
"Mozambique","Natural gas (including LNG) - final consumption","2002","Terajoules","9",""
"Mozambique","Natural gas (including LNG) - final consumption","2001","Terajoules","9",""
"Mozambique","Natural gas (including LNG) - final consumption","2000","Terajoules","7",""
"Mozambique","Natural gas (including LNG) - final consumption","1999","Terajoules","0",""
"Mozambique","Natural gas (including LNG) - final consumption","1998","Terajoules","0",""
"Myanmar","Natural gas (including LNG) - final consumption","2016","Terajoules","25716",""
"Myanmar","Natural gas (including LNG) - final consumption","2015","Terajoules","32822",""
"Myanmar","Natural gas (including LNG) - final consumption","2014","Terajoules","32536",""
"Myanmar","Natural gas (including LNG) - final consumption","2013","Terajoules","32260",""
"Myanmar","Natural gas (including LNG) - final consumption","2012","Terajoules","31991",""
"Myanmar","Natural gas (including LNG) - final consumption","2011","Terajoules","31736.0017",""
"Myanmar","Natural gas (including LNG) - final consumption","2010","Terajoules","27734.999",""
"Myanmar","Natural gas (including LNG) - final consumption","2009","Terajoules","23488.9992",""
"Myanmar","Natural gas (including LNG) - final consumption","2008","Terajoules","23314.0017",""
"Myanmar","Natural gas (including LNG) - final consumption","2007","Terajoules","22240.0034",""
"Myanmar","Natural gas (including LNG) - final consumption","2006","Terajoules","21121",""
"Myanmar","Natural gas (including LNG) - final consumption","2005","Terajoules","20018",""
"Myanmar","Natural gas (including LNG) - final consumption","2004","Terajoules","18932",""
"Myanmar","Natural gas (including LNG) - final consumption","2003","Terajoules","17666",""
"Myanmar","Natural gas (including LNG) - final consumption","2002","Terajoules","10695",""
"Myanmar","Natural gas (including LNG) - final consumption","2001","Terajoules","9700",""
"Myanmar","Natural gas (including LNG) - final consumption","2000","Terajoules","15084",""
"Myanmar","Natural gas (including LNG) - final consumption","1999","Terajoules","14592",""
"Myanmar","Natural gas (including LNG) - final consumption","1998","Terajoules","14462",""
"Myanmar","Natural gas (including LNG) - final consumption","1997","Terajoules","15346",""
"Myanmar","Natural gas (including LNG) - final consumption","1996","Terajoules","13097",""
"Myanmar","Natural gas (including LNG) - final consumption","1995","Terajoules","13343",""
"Myanmar","Natural gas (including LNG) - final consumption","1994","Terajoules","13348",""
"Myanmar","Natural gas (including LNG) - final consumption","1993","Terajoules","10689",""
"Myanmar","Natural gas (including LNG) - final consumption","1992","Terajoules","8370",""
"Myanmar","Natural gas (including LNG) - final consumption","1991","Terajoules","8451",""
"Myanmar","Natural gas (including LNG) - final consumption","1990","Terajoules","10447",""
"Netherlands","Natural gas (including LNG) - final consumption","2016","Terajoules","900256",""
"Netherlands","Natural gas (including LNG) - final consumption","2015","Terajoules","874055",""
"Netherlands","Natural gas (including LNG) - final consumption","2014","Terajoules","849851",""
"Netherlands","Natural gas (including LNG) - final consumption","2013","Terajoules","1007041",""
"Netherlands","Natural gas (including LNG) - final consumption","2012","Terajoules","1005958",""
"Netherlands","Natural gas (including LNG) - final consumption","2011","Terajoules","980918",""
"Netherlands","Natural gas (including LNG) - final consumption","2010","Terajoules","1148471",""
"Netherlands","Natural gas (including LNG) - final consumption","2009","Terajoules","986489",""
"Netherlands","Natural gas (including LNG) - final consumption","2008","Terajoules","985231",""
"Netherlands","Natural gas (including LNG) - final consumption","2007","Terajoules","941697",""
"Netherlands","Natural gas (including LNG) - final consumption","2006","Terajoules","998818",""
"Netherlands","Natural gas (including LNG) - final consumption","2005","Terajoules","1036197",""
"Netherlands","Natural gas (including LNG) - final consumption","2004","Terajoules","1060325",""
"Netherlands","Natural gas (including LNG) - final consumption","2003","Terajoules","1056088",""
"Netherlands","Natural gas (including LNG) - final consumption","2002","Terajoules","1040205",""
"Netherlands","Natural gas (including LNG) - final consumption","2001","Terajoules","1080121",""
"Netherlands","Natural gas (including LNG) - final consumption","2000","Terajoules","1074241",""
"Netherlands","Natural gas (including LNG) - final consumption","1999","Terajoules","1073141",""
"Netherlands","Natural gas (including LNG) - final consumption","1998","Terajoules","1105881",""
"Netherlands","Natural gas (including LNG) - final consumption","1997","Terajoules","1147076",""
"Netherlands","Natural gas (including LNG) - final consumption","1996","Terajoules","1300089",""
"Netherlands","Natural gas (including LNG) - final consumption","1995","Terajoules","1171208",""
"Netherlands","Natural gas (including LNG) - final consumption","1994","Terajoules","1137749",""
"Netherlands","Natural gas (including LNG) - final consumption","1993","Terajoules","1190341",""
"Netherlands","Natural gas (including LNG) - final consumption","1992","Terajoules","1168155",""
"Netherlands","Natural gas (including LNG) - final consumption","1991","Terajoules","1225074",""
"Netherlands","Natural gas (including LNG) - final consumption","1990","Terajoules","1103204",""
"New Zealand","Natural gas (including LNG) - final consumption","2016","Terajoules","135428",""
"New Zealand","Natural gas (including LNG) - final consumption","2015","Terajoules","125197",""
"New Zealand","Natural gas (including LNG) - final consumption","2014","Terajoules","140097",""
"New Zealand","Natural gas (including LNG) - final consumption","2013","Terajoules","104895",""
"New Zealand","Natural gas (including LNG) - final consumption","2012","Terajoules","89686",""
"New Zealand","Natural gas (including LNG) - final consumption","2011","Terajoules","79171",""
"New Zealand","Natural gas (including LNG) - final consumption","2010","Terajoules","82691",""
"New Zealand","Natural gas (including LNG) - final consumption","2009","Terajoules","78479",""
"New Zealand","Natural gas (including LNG) - final consumption","2008","Terajoules","63781",""
"New Zealand","Natural gas (including LNG) - final consumption","2007","Terajoules","62181",""
"New Zealand","Natural gas (including LNG) - final consumption","2006","Terajoules","62164",""
"New Zealand","Natural gas (including LNG) - final consumption","2005","Terajoules","62017",""
"New Zealand","Natural gas (including LNG) - final consumption","2004","Terajoules","94853",""
"New Zealand","Natural gas (including LNG) - final consumption","2003","Terajoules","86954",""
"New Zealand","Natural gas (including LNG) - final consumption","2002","Terajoules","137992",""
"New Zealand","Natural gas (including LNG) - final consumption","2001","Terajoules","132259",""
"New Zealand","Natural gas (including LNG) - final consumption","2000","Terajoules","140130",""
"New Zealand","Natural gas (including LNG) - final consumption","1999","Terajoules","125951",""
"New Zealand","Natural gas (including LNG) - final consumption","1998","Terajoules","114779",""
"New Zealand","Natural gas (including LNG) - final consumption","1997","Terajoules","120776",""
"New Zealand","Natural gas (including LNG) - final consumption","1996","Terajoules","122940",""
"New Zealand","Natural gas (including LNG) - final consumption","1995","Terajoules","109644",""
"New Zealand","Natural gas (including LNG) - final consumption","1994","Terajoules","99773",""
"New Zealand","Natural gas (including LNG) - final consumption","1993","Terajoules","93680",""
"New Zealand","Natural gas (including LNG) - final consumption","1992","Terajoules","91280",""
"New Zealand","Natural gas (including LNG) - final consumption","1991","Terajoules","92320",""
"New Zealand","Natural gas (including LNG) - final consumption","1990","Terajoules","83655",""
"Nigeria","Natural gas (including LNG) - final consumption","2016","Terajoules","158424",""
"Nigeria","Natural gas (including LNG) - final consumption","2015","Terajoules","175076",""
"Nigeria","Natural gas (including LNG) - final consumption","2014","Terajoules","175819",""
"Nigeria","Natural gas (including LNG) - final consumption","2013","Terajoules","154051",""
"Nigeria","Natural gas (including LNG) - final consumption","2012","Terajoules","144189",""
"Nigeria","Natural gas (including LNG) - final consumption","2011","Terajoules","161404",""
"Nigeria","Natural gas (including LNG) - final consumption","2010","Terajoules","56351",""
"Nigeria","Natural gas (including LNG) - final consumption","2009","Terajoules","76399",""
"Nigeria","Natural gas (including LNG) - final consumption","2008","Terajoules","103299",""
"Nigeria","Natural gas (including LNG) - final consumption","2007","Terajoules","128846",""
"Nigeria","Natural gas (including LNG) - final consumption","2006","Terajoules","129562",""
"Nigeria","Natural gas (including LNG) - final consumption","2005","Terajoules","130897",""
"Nigeria","Natural gas (including LNG) - final consumption","2004","Terajoules","139884",""
"Nigeria","Natural gas (including LNG) - final consumption","2003","Terajoules","173242",""
"Nigeria","Natural gas (including LNG) - final consumption","2002","Terajoules","40673",""
"Nigeria","Natural gas (including LNG) - final consumption","2001","Terajoules","39712",""
"Nigeria","Natural gas (including LNG) - final consumption","2000","Terajoules","45084",""
"Nigeria","Natural gas (including LNG) - final consumption","1999","Terajoules","39712",""
"Nigeria","Natural gas (including LNG) - final consumption","1998","Terajoules","37730",""
"Nigeria","Natural gas (including LNG) - final consumption","1997","Terajoules","36490",""
"Nigeria","Natural gas (including LNG) - final consumption","1996","Terajoules","34898",""
"Nigeria","Natural gas (including LNG) - final consumption","1995","Terajoules","34433",""
"Nigeria","Natural gas (including LNG) - final consumption","1994","Terajoules","37714",""
"Nigeria","Natural gas (including LNG) - final consumption","1993","Terajoules","34600",""
"Nigeria","Natural gas (including LNG) - final consumption","1992","Terajoules","32500",""
"Nigeria","Natural gas (including LNG) - final consumption","1991","Terajoules","30326",""
"Nigeria","Natural gas (including LNG) - final consumption","1990","Terajoules","33326",""
"Norway","Natural gas (including LNG) - final consumption","2016","Terajoules","39926",""
"Norway","Natural gas (including LNG) - final consumption","2015","Terajoules","45426",""
"Norway","Natural gas (including LNG) - final consumption","2014","Terajoules","43483",""
"Norway","Natural gas (including LNG) - final consumption","2013","Terajoules","41734",""
"Norway","Natural gas (including LNG) - final consumption","2012","Terajoules","39374",""
"Norway","Natural gas (including LNG) - final consumption","2011","Terajoules","39173",""
"Norway","Natural gas (including LNG) - final consumption","2010","Terajoules","36439",""
"Norway","Natural gas (including LNG) - final consumption","2009","Terajoules","32520",""
"Norway","Natural gas (including LNG) - final consumption","2008","Terajoules","39659",""
"Norway","Natural gas (including LNG) - final consumption","2007","Terajoules","32187",""
"Norway","Natural gas (including LNG) - final consumption","2006","Terajoules","35820",""
"Norway","Natural gas (including LNG) - final consumption","2005","Terajoules","34446",""
"Norway","Natural gas (including LNG) - final consumption","2004","Terajoules","37469",""
"Norway","Natural gas (including LNG) - final consumption","2003","Terajoules","32428",""
"Norway","Natural gas (including LNG) - final consumption","2002","Terajoules","23547",""
"Norway","Natural gas (including LNG) - final consumption","2001","Terajoules","31499",""
"Norway","Natural gas (including LNG) - final consumption","2000","Terajoules","27589",""
"Oman","Natural gas (including LNG) - final consumption","2016","Terajoules","532548",""
"Oman","Natural gas (including LNG) - final consumption","2015","Terajoules","521070.59177",""
"Oman","Natural gas (including LNG) - final consumption","2014","Terajoules","472340",""
"Oman","Natural gas (including LNG) - final consumption","2013","Terajoules","455501",""
"Oman","Natural gas (including LNG) - final consumption","2012","Terajoules","436741",""
"Oman","Natural gas (including LNG) - final consumption","2011","Terajoules","370881",""
"Oman","Natural gas (including LNG) - final consumption","2010","Terajoules","313133",""
"Oman","Natural gas (including LNG) - final consumption","2009","Terajoules","255088",""
"Oman","Natural gas (including LNG) - final consumption","2008","Terajoules","265667",""
"Oman","Natural gas (including LNG) - final consumption","2007","Terajoules","159999.999278","1"
"Oman","Natural gas (including LNG) - final consumption","2006","Terajoules","150000.001763","1"
"Oman","Natural gas (including LNG) - final consumption","2005","Terajoules","96494.999684",""
"Oman","Natural gas (including LNG) - final consumption","2004","Terajoules","105960","1"
"Oman","Natural gas (including LNG) - final consumption","2003","Terajoules","92746","1"
"Oman","Natural gas (including LNG) - final consumption","2002","Terajoules","90511",""
"Oman","Natural gas (including LNG) - final consumption","2001","Terajoules","90248",""
"Oman","Natural gas (including LNG) - final consumption","2000","Terajoules","79349",""
"Oman","Natural gas (including LNG) - final consumption","1999","Terajoules","61020",""
"Oman","Natural gas (including LNG) - final consumption","1998","Terajoules","58432",""
"Oman","Natural gas (including LNG) - final consumption","1997","Terajoules","43411",""
"Oman","Natural gas (including LNG) - final consumption","1996","Terajoules","24819",""
"Oman","Natural gas (including LNG) - final consumption","1995","Terajoules","2389",""
"Oman","Natural gas (including LNG) - final consumption","1994","Terajoules","2499",""
"Oman","Natural gas (including LNG) - final consumption","1993","Terajoules","2524",""
"Oman","Natural gas (including LNG) - final consumption","1992","Terajoules","2599",""
"Oman","Natural gas (including LNG) - final consumption","1991","Terajoules","2546",""
"Oman","Natural gas (including LNG) - final consumption","1990","Terajoules","2536",""
"Other Asia","Natural gas (including LNG) - final consumption","2016","Terajoules","139702",""
"Other Asia","Natural gas (including LNG) - final consumption","2015","Terajoules","131552",""
"Other Asia","Natural gas (including LNG) - final consumption","2014","Terajoules","125908",""
"Other Asia","Natural gas (including LNG) - final consumption","2013","Terajoules","117613",""
"Other Asia","Natural gas (including LNG) - final consumption","2012","Terajoules","111412",""
"Other Asia","Natural gas (including LNG) - final consumption","2011","Terajoules","110131",""
"Other Asia","Natural gas (including LNG) - final consumption","2010","Terajoules","98415",""
"Other Asia","Natural gas (including LNG) - final consumption","2009","Terajoules","85354",""
"Other Asia","Natural gas (including LNG) - final consumption","2008","Terajoules","85200",""
"Other Asia","Natural gas (including LNG) - final consumption","2007","Terajoules","85830",""
"Other Asia","Natural gas (including LNG) - final consumption","2006","Terajoules","84104",""
"Other Asia","Natural gas (including LNG) - final consumption","2005","Terajoules","82822",""
"Other Asia","Natural gas (including LNG) - final consumption","2004","Terajoules","84397",""
"Other Asia","Natural gas (including LNG) - final consumption","2003","Terajoules","77967",""
"Other Asia","Natural gas (including LNG) - final consumption","2002","Terajoules","78284",""
"Other Asia","Natural gas (including LNG) - final consumption","2001","Terajoules","72809",""
"Other Asia","Natural gas (including LNG) - final consumption","2000","Terajoules","72169",""
"Other Asia","Natural gas (including LNG) - final consumption","1999","Terajoules","73538",""
"Other Asia","Natural gas (including LNG) - final consumption","1998","Terajoules","74231",""
"Other Asia","Natural gas (including LNG) - final consumption","1997","Terajoules","73883",""
"Other Asia","Natural gas (including LNG) - final consumption","1996","Terajoules","73111",""
"Other Asia","Natural gas (including LNG) - final consumption","1995","Terajoules","69525",""
"Other Asia","Natural gas (including LNG) - final consumption","1994","Terajoules","61633",""
"Other Asia","Natural gas (including LNG) - final consumption","1993","Terajoules","57575",""
"Other Asia","Natural gas (including LNG) - final consumption","1992","Terajoules","55521",""
"Other Asia","Natural gas (including LNG) - final consumption","1991","Terajoules","49637",""
"Other Asia","Natural gas (including LNG) - final consumption","1990","Terajoules","40759",""
"Pakistan","Natural gas (including LNG) - final consumption","2016","Terajoules","911637.37",""
"Pakistan","Natural gas (including LNG) - final consumption","2015","Terajoules","842722.36",""
"Pakistan","Natural gas (including LNG) - final consumption","2014","Terajoules","846235.93",""
"Pakistan","Natural gas (including LNG) - final consumption","2013","Terajoules","864242.15",""
"Pakistan","Natural gas (including LNG) - final consumption","2012","Terajoules","904367.33","1"
"Pakistan","Natural gas (including LNG) - final consumption","2011","Terajoules","926482.32",""
"Pakistan","Natural gas (including LNG) - final consumption","2010","Terajoules","889831.263",""
"Pakistan","Natural gas (including LNG) - final consumption","2009","Terajoules","903733.399",""
"Pakistan","Natural gas (including LNG) - final consumption","2008","Terajoules","861641.438",""
"Pakistan","Natural gas (including LNG) - final consumption","2007","Terajoules","841020.582",""
"Pakistan","Natural gas (including LNG) - final consumption","2006","Terajoules","781935.525",""
"Pakistan","Natural gas (including LNG) - final consumption","2005","Terajoules","723071.469",""
"Pakistan","Natural gas (including LNG) - final consumption","2004","Terajoules","644272.327",""
"Pakistan","Natural gas (including LNG) - final consumption","2003","Terajoules","570592.828",""
"Pakistan","Natural gas (including LNG) - final consumption","2002","Terajoules","524014",""
"Pakistan","Natural gas (including LNG) - final consumption","2001","Terajoules","470556",""
"Pakistan","Natural gas (including LNG) - final consumption","2000","Terajoules","448568",""
"Pakistan","Natural gas (including LNG) - final consumption","1999","Terajoules","438632",""
"Pakistan","Natural gas (including LNG) - final consumption","1998","Terajoules","414856",""
"Pakistan","Natural gas (including LNG) - final consumption","1997","Terajoules","389315",""
"Pakistan","Natural gas (including LNG) - final consumption","1996","Terajoules","381405",""
"Pakistan","Natural gas (including LNG) - final consumption","1995","Terajoules","349898",""
"Pakistan","Natural gas (including LNG) - final consumption","1994","Terajoules","335715",""
"Pakistan","Natural gas (including LNG) - final consumption","1993","Terajoules","313530",""
"Pakistan","Natural gas (including LNG) - final consumption","1992","Terajoules","284095",""
"Pakistan","Natural gas (including LNG) - final consumption","1991","Terajoules","279607",""
"Pakistan","Natural gas (including LNG) - final consumption","1990","Terajoules","264658",""
"Panama","Natural gas (including LNG) - final consumption","1997","Terajoules","2380","1"
"Panama","Natural gas (including LNG) - final consumption","1996","Terajoules","2370","1"
"Panama","Natural gas (including LNG) - final consumption","1995","Terajoules","2350","1"
"Panama","Natural gas (including LNG) - final consumption","1994","Terajoules","2340","1"
"Panama","Natural gas (including LNG) - final consumption","1993","Terajoules","2330","1"
"Panama","Natural gas (including LNG) - final consumption","1992","Terajoules","2320","1"
"Panama","Natural gas (including LNG) - final consumption","1991","Terajoules","2330","1"
"Panama","Natural gas (including LNG) - final consumption","1990","Terajoules","2255","1"
"Papua New Guinea","Natural gas (including LNG) - final consumption","1995","Terajoules","195.105",""
"Papua New Guinea","Natural gas (including LNG) - final consumption","1994","Terajoules","2891",""
